n,instance,method,lambda,run_index,seed,feasible,optimal,objective_value,optimal_value,approximation_ratio,runtime_s
8,hypergraph_r3_n8_d5_w1_62,annealer,1,4,46,True,True,8.000000,8.000000,1.000000,3.231801
8,hypergraph_r3_n8_d5_w1_62,qaoa,3,0,42,True,True,8.000000,8.000000,1.000000,0.872386
8,hypergraph_r3_n8_d5_w1_62,qaoa,3,1,43,True,True,8.000000,8.000000,1.000000,0.621686
8,hypergraph_r3_n8_d5_w1_62,qaoa,3,2,44,True,True,8.000000,8.000000,1.000000,0.480076
8,hypergraph_r3_n8_d5_w1_62,qaoa,3,3,45,True,True,8.000000,8.000000,1.000000,0.520080
8,hypergraph_r3_n8_d5_w1_62,qaoa,3,4,46,True,False,11.000000,8.000000,1.375000,0.471455
8,hypergraph_r3_n8_d5_w1_62,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.207012
8,hypergraph_r3_n8_d5_w1_62,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.236895
8,hypergraph_r3_n8_d5_w1_62,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.224873
8,hypergraph_r3_n8_d5_w1_62,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.216171
8,hypergraph_r3_n8_d5_w1_62,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.193250
8,hypergraph_r3_n8_d5_w1_62,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.002656
8,hypergraph_r3_n8_d5_w1_63,qaoa,0.3,0,42,True,True,8.000000,8.000000,1.000000,0.372344
8,hypergraph_r3_n8_d5_w1_63,qaoa,0.3,1,43,False,False,,8.000000,,0.657504
8,hypergraph_r3_n8_d5_w1_63,qaoa,0.3,2,44,True,False,11.000000,8.000000,1.375000,0.994911
8,hypergraph_r3_n8_d5_w1_63,qaoa,0.3,3,45,False,False,,8.000000,,0.936401
8,hypergraph_r3_n8_d5_w1_63,qaoa,0.3,4,46,False,False,,8.000000,,0.705941
8,hypergraph_r3_n8_d5_w1_63,annealer,0.3,0,42,False,False,,8.000000,,3.234440
8,hypergraph_r3_n8_d5_w1_63,annealer,0.3,1,43,False,False,,8.000000,,3.207791
8,hypergraph_r3_n8_d5_w1_63,annealer,0.3,2,44,False,False,,8.000000,,3.207229
8,hypergraph_r3_n8_d5_w1_63,annealer,0.3,3,45,False,False,,8.000000,,3.234699
8,hypergraph_r3_n8_d5_w1_63,annealer,0.3,4,46,False,False,,8.000000,,3.210724
8,hypergraph_r3_n8_d5_w1_63,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.957967
8,hypergraph_r3_n8_d5_w1_63,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.833575
8,hypergraph_r3_n8_d5_w1_63,qaoa,1,2,44,True,False,10.000000,8.000000,1.250000,0.341551
8,hypergraph_r3_n8_d5_w1_63,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,0.785566
8,hypergraph_r3_n8_d5_w1_63,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.556366
8,hypergraph_r3_n8_d5_w1_63,annealer,1,0,42,True,True,8.000000,8.000000,1.000000,3.266156
8,hypergraph_r3_n8_d5_w1_63,annealer,1,1,43,False,False,,8.000000,,3.246255
8,hypergraph_r3_n8_d5_w1_63,annealer,1,2,44,False,False,,8.000000,,3.228824
8,hypergraph_r3_n8_d5_w1_63,annealer,1,3,45,True,True,8.000000,8.000000,1.000000,3.235458
8,hypergraph_r3_n8_d5_w1_63,annealer,1,4,46,False,False,,8.000000,,3.239628
8,hypergraph_r3_n8_d5_w1_63,qaoa,3,0,42,True,False,9.000000,8.000000,1.125000,1.175311
8,hypergraph_r3_n8_d5_w1_63,qaoa,3,1,43,True,False,9.000000,8.000000,1.125000,0.613755
8,hypergraph_r3_n8_d5_w1_63,qaoa,3,2,44,True,False,9.000000,8.000000,1.125000,0.875788
8,hypergraph_r3_n8_d5_w1_63,qaoa,3,3,45,True,True,8.000000,8.000000,1.000000,0.550440
8,hypergraph_r3_n8_d5_w1_63,qaoa,3,4,46,True,False,9.000000,8.000000,1.125000,0.745739
8,hypergraph_r3_n8_d5_w1_63,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.208321
8,hypergraph_r3_n8_d5_w1_63,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.196634
8,hypergraph_r3_n8_d5_w1_63,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.215885
8,hypergraph_r3_n8_d5_w1_63,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.187356
8,hypergraph_r3_n8_d5_w1_63,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.187176
8,hypergraph_r3_n8_d5_w1_63,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.005734
8,hypergraph_r3_n8_d5_w1_64,qaoa,0.3,0,42,True,True,8.000000,8.000000,1.000000,0.419674
8,hypergraph_r3_n8_d5_w1_64,qaoa,0.3,1,43,False,False,,8.000000,,0.947417
8,hypergraph_r3_n8_d5_w1_64,qaoa,0.3,2,44,False,False,,8.000000,,0.490065
8,hypergraph_r3_n8_d5_w1_64,qaoa,0.3,3,45,True,True,8.000000,8.000000,1.000000,1.021202
8,hypergraph_r3_n8_d5_w1_64,qaoa,0.3,4,46,False,False,,8.000000,,0.844877
8,hypergraph_r3_n8_d5_w1_64,annealer,0.3,0,42,False,False,,8.000000,,3.204276
8,hypergraph_r3_n8_d5_w1_64,annealer,0.3,1,43,False,False,,8.000000,,3.193841
8,hypergraph_r3_n8_d5_w1_64,annealer,0.3,2,44,False,False,,8.000000,,3.252712
8,hypergraph_r3_n8_d5_w1_64,annealer,0.3,3,45,False,False,,8.000000,,3.195957
8,hypergraph_r3_n8_d5_w1_64,annealer,0.3,4,46,False,False,,8.000000,,3.192744
8,hypergraph_r3_n8_d5_w1_64,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.555680
8,hypergraph_r3_n8_d5_w1_64,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.377762
8,hypergraph_r3_n8_d5_w1_64,qaoa,1,2,44,True,True,8.000000,8.000000,1.000000,0.946978
8,hypergraph_r3_n8_d5_w1_64,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,1.412062
8,hypergraph_r3_n8_d5_w1_64,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.591689
8,hypergraph_r3_n8_d5_w1_64,annealer,1,0,42,False,False,,8.000000,,3.228884
8,hypergraph_r3_n8_d5_w1_64,annealer,1,1,43,False,False,,8.000000,,3.228215
8,hypergraph_r3_n8_d5_w1_64,annealer,1,2,44,False,False,,8.000000,,3.258531
8,hypergraph_r3_n8_d5_w1_64,annealer,1,3,45,False,False,,8.000000,,3.230127
8,hypergraph_r3_n8_d5_w1_64,annealer,1,4,46,False,False,,8.000000,,3.236507
8,hypergraph_r3_n8_d5_w1_64,qaoa,3,0,42,True,True,8.000000,8.000000,1.000000,1.322240
8,hypergraph_r3_n8_d5_w1_64,qaoa,3,1,43,True,True,8.000000,8.000000,1.000000,1.022509
8,hypergraph_r3_n8_d5_w1_64,qaoa,3,2,44,True,False,10.000000,8.000000,1.250000,0.957280
8,hypergraph_r3_n8_d5_w1_64,qaoa,3,3,45,True,True,8.000000,8.000000,1.000000,0.608377
8,hypergraph_r3_n8_d5_w1_64,qaoa,3,4,46,True,False,10.000000,8.000000,1.250000,0.972084
8,hypergraph_r3_n8_d5_w1_64,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.274134
8,hypergraph_r3_n8_d5_w1_64,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.278553
8,hypergraph_r3_n8_d5_w1_64,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.176345
8,hypergraph_r3_n8_d5_w1_64,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.168598
8,hypergraph_r3_n8_d5_w1_64,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.196002
8,hypergraph_r3_n8_d5_w1_64,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.002715
8,hypergraph_r3_n8_d5_w1_65,qaoa,0.3,0,42,False,False,,8.000000,,0.963382
8,hypergraph_r3_n8_d5_w1_65,qaoa,0.3,1,43,False,False,,8.000000,,0.946970
8,hypergraph_r3_n8_d5_w1_65,qaoa,0.3,2,44,True,True,8.000000,8.000000,1.000000,0.765469
8,hypergraph_r3_n8_d5_w1_65,qaoa,0.3,3,45,False,False,,8.000000,,1.175400
8,hypergraph_r3_n8_d5_w1_65,qaoa,0.3,4,46,False,False,,8.000000,,0.743120
8,hypergraph_r3_n8_d5_w1_65,annealer,0.3,0,42,False,False,,8.000000,,3.211104
8,hypergraph_r3_n8_d5_w1_65,annealer,0.3,1,43,False,False,,8.000000,,3.234373
8,hypergraph_r3_n8_d5_w1_65,annealer,0.3,2,44,False,False,,8.000000,,3.217011
8,hypergraph_r3_n8_d5_w1_65,annealer,0.3,3,45,False,False,,8.000000,,3.201313
8,hypergraph_r3_n8_d5_w1_65,annealer,0.3,4,46,False,False,,8.000000,,3.229661
8,hypergraph_r3_n8_d5_w1_65,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,1.051701
8,hypergraph_r3_n8_d5_w1_65,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.688643
8,hypergraph_r3_n8_d5_w1_65,qaoa,1,2,44,True,True,8.000000,8.000000,1.000000,1.037121
8,hypergraph_r3_n8_d5_w1_65,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,0.792468
8,hypergraph_r3_n8_d5_w1_65,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.699507
8,hypergraph_r3_n8_d5_w1_65,annealer,1,0,42,False,False,,8.000000,,3.210531
8,hypergraph_r3_n8_d5_w1_65,annealer,1,1,43,False,False,,8.000000,,3.190417
8,hypergraph_r3_n8_d5_w1_65,annealer,1,2,44,False,False,,8.000000,,3.203685
8,hypergraph_r3_n8_d5_w1_65,annealer,1,3,45,False,False,,8.000000,,3.197608
8,hypergraph_r3_n8_d5_w1_65,annealer,1,4,46,False,False,,8.000000,,3.309747
8,hypergraph_r3_n8_d5_w1_65,qaoa,3,0,42,True,False,9.000000,8.000000,1.125000,1.048415
8,hypergraph_r3_n8_d5_w1_65,qaoa,3,1,43,True,False,10.000000,8.000000,1.250000,1.531986
8,hypergraph_r3_n8_d5_w1_65,qaoa,3,2,44,True,False,10.000000,8.000000,1.250000,0.586188
8,hypergraph_r3_n8_d5_w1_65,qaoa,3,3,45,True,True,8.000000,8.000000,1.000000,1.280227
8,hypergraph_r3_n8_d5_w1_65,qaoa,3,4,46,True,False,10.000000,8.000000,1.250000,1.123283
8,hypergraph_r3_n8_d5_w1_65,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.177198
8,hypergraph_r3_n8_d5_w1_65,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.168167
8,hypergraph_r3_n8_d5_w1_65,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.163454
8,hypergraph_r3_n8_d5_w1_65,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.164503
8,hypergraph_r3_n8_d5_w1_65,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.176441
8,hypergraph_r3_n8_d5_w1_65,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.003230
8,hypergraph_r3_n8_d5_w1_66,qaoa,0.3,0,42,True,True,8.000000,8.000000,1.000000,0.657938
8,hypergraph_r3_n8_d5_w1_66,qaoa,0.3,1,43,False,False,,8.000000,,0.772263
8,hypergraph_r3_n8_d5_w1_66,qaoa,0.3,2,44,True,True,8.000000,8.000000,1.000000,0.740882
8,hypergraph_r3_n8_d5_w1_66,qaoa,0.3,3,45,True,True,8.000000,8.000000,1.000000,0.671256
8,hypergraph_r3_n8_d5_w1_66,qaoa,0.3,4,46,False,False,,8.000000,,0.950831
8,hypergraph_r3_n8_d5_w1_66,annealer,0.3,0,42,False,False,,8.000000,,3.193092
8,hypergraph_r3_n8_d5_w1_66,annealer,0.3,1,43,False,False,,8.000000,,3.169854
8,hypergraph_r3_n8_d5_w1_66,annealer,0.3,2,44,False,False,,8.000000,,3.181954
8,hypergraph_r3_n8_d5_w1_66,annealer,0.3,3,45,False,False,,8.000000,,3.173741
8,hypergraph_r3_n8_d5_w1_66,annealer,0.3,4,46,False,False,,8.000000,,3.179224
8,hypergraph_r3_n8_d5_w1_66,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.340629
8,hypergraph_r3_n8_d5_w1_66,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.639107
8,hypergraph_r3_n8_d5_w1_66,qaoa,1,2,44,True,True,8.000000,8.000000,1.000000,0.413110
8,hypergraph_r3_n8_d5_w1_66,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,0.608701
8,hypergraph_r3_n8_d5_w1_66,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.705393
8,hypergraph_r3_n8_d5_w1_66,annealer,1,0,42,False,False,,8.000000,,3.246329
8,hypergraph_r3_n8_d5_w1_66,annealer,1,1,43,True,True,8.000000,8.000000,1.000000,3.189882
8,hypergraph_r3_n8_d5_w1_66,annealer,1,2,44,False,False,,8.000000,,3.211445
8,hypergraph_r3_n8_d5_w1_66,annealer,1,3,45,False,False,,8.000000,,3.192120
8,hypergraph_r3_n8_d5_w1_66,annealer,1,4,46,True,True,8.000000,8.000000,1.000000,3.213243
8,hypergraph_r3_n8_d5_w1_66,qaoa,3,0,42,True,True,8.000000,8.000000,1.000000,0.747587
8,hypergraph_r3_n8_d5_w1_66,qaoa,3,1,43,True,False,11.000000,8.000000,1.375000,0.938009
8,hypergraph_r3_n8_d5_w1_66,qaoa,3,2,44,True,False,10.000000,8.000000,1.250000,0.875964
8,hypergraph_r3_n8_d5_w1_66,qaoa,3,3,45,True,False,10.000000,8.000000,1.250000,1.155727
8,hypergraph_r3_n8_d5_w1_66,qaoa,3,4,46,True,False,11.000000,8.000000,1.375000,1.172802
8,hypergraph_r3_n8_d5_w1_66,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.167869
8,hypergraph_r3_n8_d5_w1_66,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.179209
8,hypergraph_r3_n8_d5_w1_66,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.174750
8,hypergraph_r3_n8_d5_w1_66,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.164328
8,hypergraph_r3_n8_d5_w1_66,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.176260
8,hypergraph_r3_n8_d5_w1_66,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.002754
8,hypergraph_r3_n8_d5_w1_67,qaoa,0.3,0,42,False,False,,8.000000,,0.353788
8,hypergraph_r3_n8_d5_w1_67,qaoa,0.3,1,43,False,False,,8.000000,,0.644591
8,hypergraph_r3_n8_d5_w1_67,qaoa,0.3,2,44,True,True,8.000000,8.000000,1.000000,1.087997
8,hypergraph_r3_n8_d5_w1_67,qaoa,0.3,3,45,False,False,,8.000000,,0.640217
8,hypergraph_r3_n8_d5_w1_67,qaoa,0.3,4,46,False,False,,8.000000,,0.876461
8,hypergraph_r3_n8_d5_w1_67,annealer,0.3,0,42,False,False,,8.000000,,3.186425
8,hypergraph_r3_n8_d5_w1_67,annealer,0.3,1,43,False,False,,8.000000,,3.195192
8,hypergraph_r3_n8_d5_w1_67,annealer,0.3,2,44,False,False,,8.000000,,3.196992
8,hypergraph_r3_n8_d5_w1_67,annealer,0.3,3,45,False,False,,8.000000,,3.187151
8,hypergraph_r3_n8_d5_w1_67,annealer,0.3,4,46,False,False,,8.000000,,3.191894
8,hypergraph_r3_n8_d5_w1_67,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.850451
8,hypergraph_r3_n8_d5_w1_67,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,1.166910
8,hypergraph_r3_n8_d5_w1_67,qaoa,1,2,44,True,False,9.000000,8.000000,1.125000,0.866932
8,hypergraph_r3_n8_d5_w1_67,qaoa,1,3,45,True,False,9.000000,8.000000,1.125000,0.470636
8,hypergraph_r3_n8_d5_w1_67,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.933318
8,hypergraph_r3_n8_d5_w1_67,annealer,1,0,42,False,False,,8.000000,,3.286003
8,hypergraph_r3_n8_d5_w1_67,annealer,1,1,43,False,False,,8.000000,,3.279548
8,hypergraph_r3_n8_d5_w1_67,annealer,1,2,44,False,False,,8.000000,,3.205510
8,hypergraph_r3_n8_d5_w1_67,annealer,1,3,45,False,False,,8.000000,,3.198068
8,hypergraph_r3_n8_d5_w1_67,annealer,1,4,46,False,False,,8.000000,,3.193276
8,hypergraph_r3_n8_d5_w1_67,qaoa,3,0,42,True,False,9.000000,8.000000,1.125000,1.218447
8,hypergraph_r3_n8_d5_w1_67,qaoa,3,1,43,True,False,11.000000,8.000000,1.375000,0.906187
8,hypergraph_r3_n8_d5_w1_67,qaoa,3,2,44,True,False,10.000000,8.000000,1.250000,0.940665
8,hypergraph_r3_n8_d5_w1_67,qaoa,3,3,45,True,False,10.000000,8.000000,1.250000,0.592934
8,hypergraph_r3_n8_d5_w1_67,qaoa,3,4,46,True,False,9.000000,8.000000,1.125000,0.472446
8,hypergraph_r3_n8_d5_w1_67,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.167367
8,hypergraph_r3_n8_d5_w1_67,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.177420
8,hypergraph_r3_n8_d5_w1_67,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.178824
8,hypergraph_r3_n8_d5_w1_67,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.158626
8,hypergraph_r3_n8_d5_w1_67,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.186448
8,hypergraph_r3_n8_d5_w1_67,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.002507
8,hypergraph_r3_n8_d5_w1_68,qaoa,0.3,0,42,False,False,,10.000000,,1.337816
8,hypergraph_r3_n8_d5_w1_68,qaoa,0.3,1,43,False,False,,10.000000,,1.436748
8,hypergraph_r3_n8_d5_w1_68,qaoa,0.3,2,44,True,False,11.000000,10.000000,1.100000,1.231248
8,hypergraph_r3_n8_d5_w1_68,qaoa,0.3,3,45,False,False,,10.000000,,0.659703
8,hypergraph_r3_n8_d5_w1_68,qaoa,0.3,4,46,False,False,,10.000000,,0.586840
8,hypergraph_r3_n8_d5_w1_68,annealer,0.3,0,42,False,False,,10.000000,,3.213362
8,hypergraph_r3_n8_d5_w1_68,annealer,0.3,1,43,False,False,,10.000000,,3.189549
8,hypergraph_r3_n8_d5_w1_68,annealer,0.3,2,44,False,False,,10.000000,,3.190628
8,hypergraph_r3_n8_d5_w1_68,annealer,0.3,3,45,False,False,,10.000000,,3.174743
8,hypergraph_r3_n8_d5_w1_68,annealer,0.3,4,46,False,False,,10.000000,,3.179073
8,hypergraph_r3_n8_d5_w1_68,qaoa,1,0,42,False,False,,10.000000,,0.472441
8,hypergraph_r3_n8_d5_w1_68,qaoa,1,1,43,False,False,,10.000000,,0.743099
8,hypergraph_r3_n8_d5_w1_68,qaoa,1,2,44,True,False,11.000000,10.000000,1.100000,1.255771
8,hypergraph_r3_n8_d5_w1_68,qaoa,1,3,45,False,False,,10.000000,,0.414191
8,hypergraph_r3_n8_d5_w1_68,qaoa,1,4,46,False,False,,10.000000,,0.445929
8,hypergraph_r3_n8_d5_w1_68,annealer,1,0,42,False,False,,10.000000,,3.201216
8,hypergraph_r3_n8_d5_w1_68,annealer,1,1,43,False,False,,10.000000,,3.177929
8,hypergraph_r3_n8_d5_w1_68,annealer,1,2,44,False,False,,10.000000,,3.206701
8,hypergraph_r3_n8_d5_w1_68,annealer,1,3,45,False,False,,10.000000,,3.193055
8,hypergraph_r3_n8_d5_w1_68,annealer,1,4,46,False,False,,10.000000,,3.201051
8,hypergraph_r3_n8_d5_w1_68,qaoa,3,0,42,True,True,10.000000,10.000000,1.000000,0.656468
8,hypergraph_r3_n8_d5_w1_68,qaoa,3,1,43,True,True,10.000000,10.000000,1.000000,1.083642
8,hypergraph_r3_n8_d5_w1_68,qaoa,3,2,44,True,False,12.000000,10.000000,1.200000,1.084792
8,hypergraph_r3_n8_d5_w1_68,qaoa,3,3,45,True,False,11.000000,10.000000,1.100000,0.523247
8,hypergraph_r3_n8_d5_w1_68,qaoa,3,4,46,True,False,14.000000,10.000000,1.400000,0.561301
8,hypergraph_r3_n8_d5_w1_68,annealer,3,0,42,True,True,10.000000,10.000000,1.000000,3.236193
8,hypergraph_r3_n8_d5_w1_68,annealer,3,1,43,True,True,10.000000,10.000000,1.000000,3.220548
8,hypergraph_r3_n8_d5_w1_68,annealer,3,2,44,True,True,10.000000,10.000000,1.000000,3.186083
8,hypergraph_r3_n8_d5_w1_68,annealer,3,3,45,False,False,,10.000000,,3.188785
8,hypergraph_r3_n8_d5_w1_68,annealer,3,4,46,True,True,10.000000,10.000000,1.000000,3.195776
8,hypergraph_r3_n8_d5_w1_68,kahypar,,,-1,True,True,10.000000,10.000000,1.000000,0.002778
8,hypergraph_r3_n8_d5_w1_69,qaoa,0.3,0,42,True,True,8.000000,8.000000,1.000000,0.733888
8,hypergraph_r3_n8_d5_w1_69,qaoa,0.3,1,43,False,False,,8.000000,,1.197916
8,hypergraph_r3_n8_d5_w1_69,qaoa,0.3,2,44,False,False,,8.000000,,0.750678
8,hypergraph_r3_n8_d5_w1_69,qaoa,0.3,3,45,False,False,,8.000000,,1.107294
8,hypergraph_r3_n8_d5_w1_69,qaoa,0.3,4,46,False,False,,8.000000,,0.915979
8,hypergraph_r3_n8_d5_w1_69,annealer,0.3,0,42,False,False,,8.000000,,3.210069
8,hypergraph_r3_n8_d5_w1_69,annealer,0.3,1,43,False,False,,8.000000,,3.191305
8,hypergraph_r3_n8_d5_w1_69,annealer,0.3,2,44,False,False,,8.000000,,3.210449
8,hypergraph_r3_n8_d5_w1_69,annealer,0.3,3,45,False,False,,8.000000,,3.204869
8,hypergraph_r3_n8_d5_w1_69,annealer,0.3,4,46,False,False,,8.000000,,3.260920
8,hypergraph_r3_n8_d5_w1_69,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.995580
8,hypergraph_r3_n8_d5_w1_69,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.852754
8,hypergraph_r3_n8_d5_w1_69,qaoa,1,2,44,True,False,9.000000,8.000000,1.125000,1.011191
8,hypergraph_r3_n8_d5_w1_69,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,1.343052
8,hypergraph_r3_n8_d5_w1_69,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.515365
8,hypergraph_r3_n8_d5_w1_69,annealer,1,0,42,True,True,8.000000,8.000000,1.000000,3.229442
8,hypergraph_r3_n8_d5_w1_69,annealer,1,1,43,False,False,,8.000000,,3.212062
8,hypergraph_r3_n8_d5_w1_69,annealer,1,2,44,True,True,8.000000,8.000000,1.000000,3.216166
8,hypergraph_r3_n8_d5_w1_69,annealer,1,3,45,False,False,,8.000000,,3.207216
8,hypergraph_r3_n8_d5_w1_69,annealer,1,4,46,True,True,8.000000,8.000000,1.000000,3.207927
8,hypergraph_r3_n8_d5_w1_69,qaoa,3,0,42,True,False,9.000000,8.000000,1.125000,0.632363
8,hypergraph_r3_n8_d5_w1_69,qaoa,3,1,43,True,True,8.000000,8.000000,1.000000,0.819812
8,hypergraph_r3_n8_d5_w1_69,qaoa,3,2,44,True,False,10.000000,8.000000,1.250000,0.751745
8,hypergraph_r3_n8_d5_w1_69,qaoa,3,3,45,True,True,8.000000,8.000000,1.000000,0.832759
8,hypergraph_r3_n8_d5_w1_69,qaoa,3,4,46,True,False,10.000000,8.000000,1.250000,0.607892
8,hypergraph_r3_n8_d5_w1_69,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.187252
8,hypergraph_r3_n8_d5_w1_69,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.204247
8,hypergraph_r3_n8_d5_w1_69,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.260257
8,hypergraph_r3_n8_d5_w1_69,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.202658
8,hypergraph_r3_n8_d5_w1_69,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.195651
8,hypergraph_r3_n8_d5_w1_69,kahypar,,,-1,True,True,8.000000,8.000000,1.000000,0.002445
8,hypergraph_r3_n8_d5_w1_70,qaoa,0.3,0,42,False,False,,8.000000,,0.749844
8,hypergraph_r3_n8_d5_w1_70,qaoa,0.3,1,43,False,False,,8.000000,,0.857207
8,hypergraph_r3_n8_d5_w1_70,qaoa,0.3,2,44,True,False,10.000000,8.000000,1.250000,0.919098
8,hypergraph_r3_n8_d5_w1_70,qaoa,0.3,3,45,False,False,,8.000000,,0.968040
8,hypergraph_r3_n8_d5_w1_70,qaoa,0.3,4,46,False,False,,8.000000,,0.785888
8,hypergraph_r3_n8_d5_w1_70,annealer,0.3,0,42,False,False,,8.000000,,3.217165
8,hypergraph_r3_n8_d5_w1_70,annealer,0.3,1,43,False,False,,8.000000,,3.221141
8,hypergraph_r3_n8_d5_w1_70,annealer,0.3,2,44,False,False,,8.000000,,3.237669
8,hypergraph_r3_n8_d5_w1_70,annealer,0.3,3,45,False,False,,8.000000,,3.221958
8,hypergraph_r3_n8_d5_w1_70,annealer,0.3,4,46,False,False,,8.000000,,3.250864
8,hypergraph_r3_n8_d5_w1_70,qaoa,1,0,42,True,True,8.000000,8.000000,1.000000,0.588143
8,hypergraph_r3_n8_d5_w1_70,qaoa,1,1,43,True,True,8.000000,8.000000,1.000000,0.962701
8,hypergraph_r3_n8_d5_w1_70,qaoa,1,2,44,True,False,10.000000,8.000000,1.250000,0.899036
8,hypergraph_r3_n8_d5_w1_70,qaoa,1,3,45,True,True,8.000000,8.000000,1.000000,1.183988
8,hypergraph_r3_n8_d5_w1_70,qaoa,1,4,46,True,True,8.000000,8.000000,1.000000,0.566250
8,hypergraph_r3_n8_d5_w1_70,annealer,1,0,42,False,False,,8.000000,,3.227054
8,hypergraph_r3_n8_d5_w1_70,annealer,1,1,43,False,False,,8.000000,,3.214247
8,hypergraph_r3_n8_d5_w1_70,annealer,1,2,44,False,False,,8.000000,,3.218534
8,hypergraph_r3_n8_d5_w1_70,annealer,1,3,45,True,True,8.000000,8.000000,1.000000,3.219708
8,hypergraph_r3_n8_d5_w1_70,annealer,1,4,46,False,False,,8.000000,,3.218940
8,hypergraph_r3_n8_d5_w1_70,qaoa,3,0,42,True,False,9.000000,8.000000,1.125000,0.718758
8,hypergraph_r3_n8_d5_w1_70,qaoa,3,1,43,True,True,8.000000,8.000000,1.000000,1.169715
8,hypergraph_r3_n8_d5_w1_70,qaoa,3,2,44,True,False,11.000000,8.000000,1.375000,1.324938
8,hypergraph_r3_n8_d5_w1_70,qaoa,3,3,45,True,True,8.000000,8.000000,1.000000,0.849247
8,hypergraph_r3_n8_d5_w1_70,qaoa,3,4,46,True,False,9.000000,8.000000,1.125000,0.792009
8,hypergraph_r3_n8_d5_w1_70,annealer,3,0,42,True,True,8.000000,8.000000,1.000000,3.202111
8,hypergraph_r3_n8_d5_w1_70,annealer,3,1,43,True,True,8.000000,8.000000,1.000000,3.175319
8,hypergraph_r3_n8_d5_w1_70,annealer,3,2,44,True,True,8.000000,8.000000,1.000000,3.164170
8,hypergraph_r3_n8_d5_w1_70,annealer,3,3,45,True,True,8.000000,8.000000,1.000000,3.161637
8,hypergraph_r3_n8_d5_w1_70,annealer,3,4,46,True,True,8.000000,8.000000,1.000000,3.249630
